age,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
19,2.28,1,10.460791486802341,1,27.0,1,14,0,6.0,1,6,4.300000000000001
20,2.58,1,3.7365784099853987,1,10.0,0,1,1,3.0,0,6,3.55
18,2.81,2,7.241961442155645,1,24.0,0,1,1,4.0,0,7,2.9749999999999996
20,2.17,1,7.700446025724389,1,22.0,1,14,1,8.0,1,5,4.575
24,0.0,1,14.35716928215847,1,22.0,0,1,1,7.0,0,6,10.0
19,0.0,1,4.832188456316117,1,15.0,0,1,1,6.0,1,7,10.0
18,2.4,1,1.1483965378244223,1,29.0,1,1,1,8.0,0,4,4.0
18,2.72,3,4.781803348673331,1,22.0,0,1,1,1.0,1,8,3.1999999999999993
18,2.54,1,7.6819797696419645,1,16.0,1,1,0,4.0,1,7,3.65
22,0.0,2,6.1942889065225994,1,20.0,1,1,1,6.0,0,7,10.0
19,2.81,1,3.748668838720673,1,0.0,1,1,0,5.0,0,7,2.9749999999999996
32,0.0,1,5.560901039435793,1,15.0,1,9,1,4.0,1,3,10.0
21,0.0,1,8.09358336522814,1,9.0,1,1,1,5.0,1,5,10.0
19,2.71,1,6.314539952628601,1,23.0,1,1,1,8.0,1,7,3.225
39,2.48,1,8.4285857924766,0,29.0,1,1,0,7.0,1,8,3.8
30,2.48,1,3.567540352591231,0,0.0,1,8,1,6.0,0,7,3.8
18,2.08,1,6.388317896496143,1,13.0,1,1,1,4.0,1,7,4.8
38,2.08,1,6.606002782227702,0,8.0,0,1,1,5.0,1,6,4.8
20,2.7,3,1.348703251557983,1,28.0,1,1,1,6.0,1,7,3.2499999999999996
55,2.67,1,1.5625032262669811,0,20.0,1,12,0,6.0,0,9,3.325
53,2.62,1,1.3160796268813988,1,20.0,0,2,0,3.0,1,6,3.4499999999999997
54,2.54,1,3.2991958113747626,0,22.0,1,1,0,8.0,0,9,3.65
18,2.57,1,3.102367925682785,1,29.0,0,1,1,6.0,0,8,3.575
44,2.4,1,9.133712587919936,0,12.0,0,1,0,3.0,0,6,4.0
28,2.42,1,2.6779803864408116,1,7.0,0,1,1,9.0,1,5,3.95
37,3.34,1,4.846285793775797,0,4.0,0,17,0,5.0,0,7,1.6500000000000004
20,2.41,1,3.200353049115158,1,10.0,0,1,1,5.0,1,5,3.9749999999999996
18,2.54,3,0.6466361308216748,1,8.0,1,1,1,2.0,1,4,3.65
19,2.25,1,1.5743562659853083,1,3.0,1,1,1,8.0,1,7,4.375
23,2.48,1,6.1902572719908004,1,1.0,0,1,1,8.0,1,5,3.8
22,0.0,1,5.229214939670539,1,16.0,0,1,0,5.0,0,9,10.0
24,0.0,1,6.4346477856854545,1,10.0,1,1,0,5.0,0,4,10.0
22,2.45,1,7.148865560813761,1,9.0,0,14,1,6.0,1,6,3.8749999999999996
26,0.0,1,9.645234963063148,1,11.0,0,1,0,5.0,0,7,10.0
18,3.0,6,7.519864920142036,1,23.0,1,1,1,4.0,0,9,2.5
24,2.52,1,10.147232822000618,1,27.0,0,14,0,2.0,0,5,3.7
18,1.5,1,3.5199224850823576,1,17.0,1,1,1,2.0,1,6,6.25
26,0.0,1,2.840423428634731,1,6.0,1,1,1,8.0,0,6,10.0
27,2.61,1,6.5546415601102845,1,20.0,0,12,0,7.0,1,7,3.4750000000000005
20,2.58,1,11.579440132322205,1,9.0,0,14,1,9.0,1,5,3.55
19,1.4,1,10.174583675970323,1,24.0,0,1,1,3.0,0,6,6.5
18,3.1,1,6.224110382070727,1,3.0,1,1,0,8.0,0,7,2.25
18,2.47,3,2.416476649383931,1,5.0,1,1,1,2.0,1,4,3.8249999999999993
19,2.64,1,5.797946204164123,1,29.0,1,1,1,9.0,1,7,3.3999999999999995
34,2.33,1,7.233961038380473,1,1.0,1,1,1,3.0,1,6,4.175
19,0.0,1,12.090638478080042,1,16.0,0,1,1,4.0,0,6,10.0
19,2.63,1,5.990068560316071,1,29.0,1,1,0,4.0,0,6,3.4250000000000003
30,2.38,1,1.9221447809554568,1,2.0,1,1,0,6.0,0,6,4.050000000000001
22,1.2,1,3.2612533761880624,1,2.0,1,1,0,5.0,1,8,7.0
19,2.13,1,0.9765452298370335,1,17.0,0,1,0,4.0,0,7,4.675000000000001
21,2.0,1,2.9801430256072425,1,30.0,1,1,0,8.0,1,8,5.0
22,0.0,2,15.016856299772973,1,12.0,0,1,1,3.0,1,8,10.0
19,2.28,1,4.2807018744978445,1,1.0,1,1,0,5.0,0,8,4.300000000000001
20,2.31,1,6.344497536890793,1,4.0,0,1,0,4.0,1,8,4.225
35,1.18,1,1.3274988708833546,1,28.0,0,12,1,4.0,1,8,7.050000000000001
20,2.1,2,3.8467433901284513,1,6.0,0,1,1,5.0,1,7,4.75
21,2.68,1,1.3771880794237497,1,18.0,1,1,0,4.0,1,7,3.3
27,0.0,1,1.0791001345550875,1,18.0,0,9,0,8.0,1,5,10.0
26,1.2,1,6.670461652022195,1,24.0,1,1,1,4.0,1,8,7.0
20,0.0,1,8.336019228994294,1,26.0,0,1,0,8.0,0,6,10.0
28,2.35,1,12.2698617903947,1,4.0,1,1,0,3.0,1,5,4.125
19,2.75,3,6.770680591609667,1,15.0,0,1,1,4.0,1,6,3.125
47,0.0,1,4.627017423216559,0,6.0,1,1,0,9.0,1,9,10.0
55,2.38,1,4.127957454596657,1,25.0,0,9,0,6.0,1,4,4.050000000000001
39,1.1,1,2.8229386907497487,1,2.0,1,1,1,3.0,1,6,7.25
35,2.13,1,6.11337547343809,1,27.0,1,1,1,3.0,1,8,4.675000000000001
32,1.1,1,3.788958947572225,1,4.0,1,1,0,5.0,0,5,7.25
20,3.35,4,3.9920520604299385,1,1.0,1,1,1,5.0,1,6,1.6249999999999998
36,2.68,1,6.55346462453047,1,2.0,1,1,0,5.0,1,6,3.3
34,2.91,1,8.252093692605971,0,27.0,1,12,0,6.0,1,4,2.7249999999999996
21,0.0,1,4.765558229275333,1,9.0,0,1,1,6.0,1,6,10.0
42,2.1,1,6.068562506329819,0,29.0,1,1,0,3.0,0,8,4.75
25,2.28,1,6.967374410719124,1,16.0,1,12,0,8.0,1,6,4.300000000000001
18,1.1,1,3.8113664523173,1,22.0,1,1,1,4.0,1,10,7.25
18,2.48,1,6.400552105125018,1,4.0,0,1,0,7.0,0,9,3.8
19,2.3,2,2.6359377087853213,1,19.0,1,1,1,9.0,0,6,4.25
34,2.28,1,2.0288874026146226,1,7.0,0,1,0,8.0,1,6,4.300000000000001
20,1.2,2,3.820561457241874,1,4.0,0,1,0,4.0,1,6,7.0
20,0.0,1,2.060086042091545,1,15.0,0,1,0,4.0,1,7,10.0
21,2.91,1,9.1369293479504,1,2.0,0,1,0,8.0,1,8,2.7249999999999996
19,2.52,1,0.8291748847441217,1,28.0,1,14,1,9.0,1,7,3.7
31,2.52,1,4.031496905996864,1,6.0,0,1,0,5.0,0,5,3.7
21,2.91,1,5.369069002016589,1,11.0,1,1,0,7.0,0,9,2.7249999999999996
20,2.4,1,5.667209308418978,1,19.0,1,1,0,4.0,1,4,4.0
22,2.55,2,7.803712901662674,1,14.0,0,6,0,7.0,1,7,3.6250000000000004
19,1.25,2,13.385609593408494,1,11.0,1,1,1,7.0,0,7,6.875
41,0.0,1,0.7339754771620915,1,11.0,1,1,1,4.0,1,7,10.0
27,0.0,1,5.841106148307116,1,1.0,0,12,1,6.0,1,6,10.0
19,2.72,1,11.596809209561894,1,21.0,1,1,0,5.0,1,8,3.1999999999999993
20,2.84,2,8.557284054748536,1,3.0,1,1,1,6.0,1,6,2.9000000000000004
19,2.71,4,6.229907354733748,1,0.0,0,6,1,4.0,1,9,3.225
35,2.28,1,6.4477613399405955,0,0.0,1,1,0,5.0,0,7,4.300000000000001
22,2.89,5,4.25438811988796,1,19.0,0,1,1,5.0,1,6,2.7749999999999995
20,2.88,2,3.867228333170006,1,20.0,0,1,1,4.0,0,9,2.8000000000000003
18,2.21,1,6.808463434941929,1,29.0,1,1,1,5.0,0,6,4.475
18,2.14,1,3.816764116351708,1,19.0,0,1,1,6.0,0,7,4.6499999999999995
30,3.14,1,6.912182692243739,1,30.0,1,3,0,4.0,0,6,2.1499999999999995
18,2.28,1,6.125663707044756,1,10.0,0,1,0,5.0,1,9,4.300000000000001
20,2.95,1,2.127982329643945,1,21.0,0,1,1,5.0,1,7,2.6249999999999996
19,2.11,1,7.487563599856477,1,19.0,1,1,0,5.0,0,5,4.7250000000000005
19,2.63,1,3.9357474135065518,1,20.0,0,1,0,6.0,1,7,3.4250000000000003
21,2.64,2,10.355735759244538,1,19.0,0,1,1,7.0,0,7,3.3999999999999995
21,2.55,1,3.860147108526922,1,4.0,0,1,1,7.0,1,6,3.6250000000000004
18,2.76,4,11.26141174228136,1,0.0,0,1,1,6.0,0,5,3.1000000000000005
18,2.68,3,0.7162151933172073,1,13.0,1,1,1,3.0,0,7,3.3
35,2.25,1,11.138796789817766,1,11.0,0,1,0,6.0,0,8,4.375
21,2.71,6,7.660404350150536,1,14.0,1,1,1,6.0,0,6,3.225
18,2.64,1,2.1859170478064303,1,23.0,1,1,1,7.0,0,6,3.3999999999999995
22,1.1,5,3.222838341988316,1,14.0,1,1,1,2.0,0,5,7.25
20,2.46,1,7.141993828598117,1,9.0,1,1,1,6.0,1,8,3.85
34,2.52,1,5.3577723580854455,1,3.0,0,1,1,5.0,0,7,3.7
33,2.39,1,1.4836432708289236,1,28.0,1,3,0,2.0,0,6,4.0249999999999995
22,2.78,3,2.1753086112191706,1,6.0,1,1,1,5.0,1,4,3.0500000000000007
20,2.25,3,3.014609995963648,1,16.0,0,1,1,3.0,0,4,4.375
35,2.61,1,5.3831739367074345,1,19.0,1,1,0,6.0,0,5,3.4750000000000005
39,2.13,1,10.802808834648665,1,19.0,1,1,1,5.0,1,9,4.675000000000001
19,0.0,6,5.533316446311217,1,13.0,1,1,1,4.0,1,5,10.0
36,2.23,1,9.160377736988963,1,4.0,1,1,0,5.0,0,6,4.425
21,2.79,2,3.178309583208316,1,13.0,1,1,1,3.0,1,6,3.025
22,2.62,1,7.625977711730643,1,13.0,0,1,1,6.0,0,7,3.4499999999999997
42,2.86,1,10.850986627428794,1,25.0,0,1,0,7.0,1,6,2.8500000000000005
34,0.0,1,5.437267411376597,1,15.0,1,1,1,6.0,1,5,10.0
20,2.33,1,12.429067416051044,1,30.0,0,1,1,3.0,1,3,4.175
33,3.12,1,6.3471542453578635,0,1.0,1,14,0,3.0,1,6,2.1999999999999997
20,2.24,4,9.058023684123603,1,17.0,1,1,1,8.0,1,8,4.3999999999999995
19,2.5,2,2.656504685669805,1,9.0,0,1,1,6.0,0,8,3.75
34,2.44,1,3.8504216042143424,0,20.0,1,3,0,7.0,1,5,3.9000000000000004
18,2.7,1,7.630713997297445,1,25.0,0,1,1,6.0,1,8,3.2499999999999996
24,2.5,1,3.210811054743475,0,17.0,0,1,0,8.0,0,9,3.75
18,2.57,1,1.8186764925766432,1,5.0,0,1,1,3.0,0,5,3.575
20,2.6,1,3.5786111752231715,1,29.0,1,1,1,2.0,1,7,3.5
21,2.58,1,5.106209864809605,1,26.0,0,1,1,8.0,0,7,3.55
19,2.2,5,5.159110494842483,1,4.0,0,1,1,7.0,0,6,4.5
19,2.65,4,6.749996729761013,1,10.0,1,1,0,4.0,1,6,3.375
18,2.49,1,2.5182630012982714,1,5.0,1,1,1,5.0,1,8,3.7749999999999995
38,2.59,1,2.672346914541494,0,18.0,1,1,0,2.0,0,6,3.5250000000000004
21,2.32,1,0.8092824559541312,1,10.0,0,1,1,5.0,0,3,4.2
23,1.0,1,8.488958905068461,1,27.0,1,1,1,6.0,1,6,7.5
19,2.87,5,2.9803786148277798,1,26.0,1,1,1,5.0,0,5,2.8249999999999997
18,2.61,2,5.648275167761446,1,17.0,0,1,1,8.0,0,8,3.4750000000000005
18,0.0,6,2.5407080585747828,1,28.0,0,1,1,6.0,0,8,10.0
24,2.31,1,9.816723222159109,1,19.0,0,1,1,5.0,0,9,4.225
18,2.75,1,6.28429297067655,1,1.0,1,1,0,5.0,0,7,3.125
18,2.74,1,1.7977959322035764,1,28.0,0,1,1,3.0,0,5,3.1499999999999995
26,2.61,1,2.8410021304349833,0,16.0,0,15,0,6.0,0,8,3.4750000000000005
19,2.0,1,14.301775967534649,1,11.0,0,1,0,4.0,0,7,5.0
19,0.0,3,9.196126676287324,1,28.0,1,1,1,7.0,0,7,10.0
19,2.35,1,5.274804352979157,1,15.0,0,1,0,2.0,1,7,4.125
20,2.3,1,5.986193503923593,1,14.0,1,1,1,9.0,0,8,4.25
22,2.35,3,6.9897865125289425,1,22.0,1,1,1,8.0,0,9,4.125
19,2.93,2,4.349713226995079,1,26.0,1,1,1,6.0,0,8,2.675
20,2.93,5,3.699904708152041,1,4.0,0,1,1,2.0,0,5,2.675
36,2.44,1,9.637977919220246,1,5.0,0,1,0,3.0,1,7,3.9000000000000004
29,0.0,1,4.391501343858318,1,26.0,0,12,1,3.0,1,4,10.0
19,2.3,3,8.738020371700467,1,13.0,1,1,1,6.0,0,8,4.25
24,0.0,1,1.9530293632046694,1,1.0,0,1,0,2.0,0,5,10.0
27,0.0,1,9.767171990734461,1,4.0,0,1,0,5.0,0,6,10.0
18,2.81,1,4.3557801049748965,1,7.0,1,1,1,8.0,1,4,2.9749999999999996
18,0.0,2,6.811750218602297,1,4.0,1,1,1,6.0,1,6,10.0
21,0.0,4,4.690940340978537,1,2.0,1,1,1,4.0,0,7,10.0
43,2.4,1,4.598388884562804,1,21.0,1,1,0,7.0,1,6,4.0
18,2.76,1,6.922853668706575,1,15.0,0,1,0,4.0,0,9,3.1000000000000005
21,2.88,1,6.394488684246174,1,13.0,1,1,1,7.0,0,5,2.8000000000000003
26,0.0,1,8.373066573960099,1,25.0,1,3,0,4.0,1,6,10.0
19,2.84,6,5.204297352711807,1,16.0,1,1,1,7.0,0,4,2.9000000000000004
18,2.54,1,12.546655098923313,1,13.0,1,1,0,6.0,1,7,3.65
22,2.2,1,6.59378246486059,1,19.0,0,1,1,8.0,0,4,4.5
27,0.0,1,2.494021371009128,1,27.0,1,12,1,9.0,0,5,10.0
18,2.54,3,8.49943112290543,1,19.0,1,1,1,7.0,1,7,3.65
19,2.58,1,10.1156948743858,1,20.0,0,1,0,9.0,0,4,3.55
18,2.97,4,0.6071815098835287,1,29.0,0,1,1,6.0,0,5,2.5749999999999993
19,2.99,1,1.1485378288254111,1,28.0,1,1,0,5.0,1,9,2.5249999999999995
32,0.0,1,5.260736960136833,1,19.0,1,1,0,4.0,1,4,10.0
23,3.01,1,9.08150720164958,1,14.0,1,1,1,7.0,0,5,2.4750000000000005
20,2.68,3,2.38264497614209,1,3.0,1,1,1,2.0,1,6,3.3
20,2.63,1,6.739317218027554,1,3.0,1,1,1,7.0,0,7,3.4250000000000003
19,2.24,1,7.715597670824652,1,9.0,1,1,1,4.0,0,5,4.3999999999999995
18,2.6,3,3.5217394989964,1,6.0,1,1,1,6.0,0,6,3.5
21,2.27,1,1.818556627939698,1,20.0,1,14,0,6.0,0,4,4.325
20,0.0,1,8.439654385484701,1,10.0,0,1,0,6.0,1,7,10.0
22,2.57,1,4.565792139680092,1,22.0,1,14,1,5.0,1,7,3.575
26,2.34,1,3.1526218349199424,0,10.0,1,14,0,4.0,1,9,4.15
20,2.6,1,6.998101655851576,1,6.0,1,1,1,5.0,1,5,3.5
19,2.55,1,5.941448653479236,1,10.0,1,1,1,5.0,0,7,3.6250000000000004
31,2.22,1,3.4616806267661184,0,30.0,1,1,0,7.0,1,3,4.449999999999999
20,2.41,3,4.947824023909135,1,11.0,1,1,1,5.0,1,5,3.9749999999999996
20,2.54,1,5.028172870430861,1,5.0,0,1,1,6.0,1,7,3.65
21,2.89,4,13.08661525033119,1,12.0,0,1,1,6.0,0,5,2.7749999999999995
18,2.64,4,4.213045150350993,1,29.0,0,1,1,6.0,0,9,3.3999999999999995
19,2.76,2,6.9033089281430025,1,27.0,1,1,1,6.0,0,7,3.1000000000000005
18,3.0,1,5.6786851835162935,1,16.0,0,1,1,9.0,1,8,2.5
40,2.56,1,3.392204383638055,1,15.0,0,13,0,6.0,0,8,3.5999999999999996
18,2.55,6,5.040807908522055,1,11.0,0,1,0,8.0,0,6,3.6250000000000004
18,3.05,2,5.9005193956717585,1,16.0,1,1,1,6.0,1,5,2.3750000000000004
19,2.47,1,3.960859216430419,1,12.0,0,1,1,3.0,1,5,3.8249999999999993
19,2.6,1,4.182967222699701,1,9.0,1,1,0,8.0,1,7,3.5
28,0.0,1,2.02212133210175,1,0.0,1,1,0,4.0,0,4,10.0
20,2.52,1,6.203815583806911,1,8.0,1,1,1,4.0,1,8,3.7
18,2.42,2,9.090608509675373,1,5.0,0,1,1,6.0,1,7,3.95
18,3.05,2,7.970498497363812,1,26.0,0,1,1,5.0,0,7,2.3750000000000004
20,2.6,1,5.691741814353769,1,10.0,1,1,1,4.0,1,5,3.5
28,2.42,1,4.6166096588288195,1,29.0,0,1,0,9.0,0,6,3.95
23,2.95,1,1.589482182908989,1,2.0,1,1,0,7.0,0,8,2.6249999999999996
19,2.1,1,10.41038365937335,1,18.0,1,1,1,2.0,0,4,4.75
18,2.5,1,3.4917168316620417,1,1.0,1,1,1,5.0,1,7,3.75
20,2.43,3,9.466276724515442,1,29.0,1,1,0,5.0,1,6,3.925
20,2.4,1,4.733228853163002,1,10.0,1,1,1,9.0,1,7,4.0
27,1.05,1,8.03055804883851,0,8.0,0,1,0,6.0,0,7,7.375
18,2.4,1,8.03390024528295,1,22.0,1,1,1,4.0,0,7,4.0
37,2.33,2,10.302764742197628,1,1.0,0,12,0,4.0,1,9,4.175
42,2.68,1,3.1867674103075605,1,22.0,0,15,0,5.0,1,6,3.3
20,2.72,6,4.949223805559699,1,2.0,0,1,1,7.0,0,8,3.1999999999999993
34,0.0,1,8.293750780016047,1,12.0,0,1,0,6.0,0,9,10.0
22,0.0,1,2.383164369931647,1,23.0,0,1,1,6.0,0,6,10.0
39,2.68,2,3.1825252683058802,1,23.0,0,12,0,2.0,1,9,3.3
18,2.7,1,7.1368823732742195,1,17.0,0,1,1,5.0,1,9,3.2499999999999996
21,2.65,2,0.8987679575484248,1,30.0,0,1,1,6.0,0,4,3.375
34,0.0,1,8.324956766752303,1,23.0,0,1,0,5.0,0,9,10.0
22,2.61,1,7.674082912946707,1,6.0,1,14,0,5.0,0,6,3.4750000000000005
31,1.44,1,11.451348568094907,1,8.0,1,1,0,7.0,0,6,6.4
19,1.2,3,2.3275183219725886,1,19.0,1,1,1,5.0,1,7,7.0
19,0.0,5,7.324635964316694,1,20.0,0,1,0,5.0,1,6,10.0
31,0.0,1,5.970128769950947,1,0.0,0,12,0,5.0,1,6,10.0
19,2.13,1,6.9876959074682,1,4.0,1,1,1,6.0,0,7,4.675000000000001
30,0.0,2,5.638791158243305,1,30.0,1,1,0,5.0,0,7,10.0
20,3.17,1,0.8961486582036877,1,18.0,1,1,1,3.0,0,7,2.075
18,2.96,1,4.59244897053087,1,19.0,1,1,1,7.0,0,8,2.6
31,2.23,1,7.417032284795671,0,19.0,1,1,0,5.0,0,7,4.425
19,2.33,1,7.396276872310637,1,14.0,1,1,1,4.0,1,6,4.175
43,0.0,1,4.025929506501448,0,23.0,1,1,0,5.0,0,4,10.0
20,2.72,2,8.881298663229874,1,4.0,0,1,1,5.0,1,7,3.1999999999999993
19,2.79,2,4.596701120872741,1,20.0,1,1,1,3.0,1,7,3.025
22,1.13,1,4.691731702121214,1,7.0,0,1,0,6.0,0,6,7.175000000000001
26,2.5,1,4.286692609629607,0,23.0,0,1,0,6.0,1,7,3.75
19,2.39,1,6.46060412089003,1,22.0,0,1,1,3.0,1,7,4.0249999999999995
29,2.45,1,2.55811597583518,1,30.0,0,3,1,1.0,0,9,3.8749999999999996
20,1.17,1,7.204001734754428,1,13.0,1,1,0,6.0,0,4,7.075
38,2.24,1,8.594394108264732,0,16.0,1,1,0,5.0,0,5,4.3999999999999995
41,2.45,1,2.496679197179654,1,29.0,1,1,0,2.0,1,4,3.8749999999999996
19,2.61,6,8.971820795975502,1,15.0,0,1,1,4.0,1,5,3.4750000000000005
19,2.77,1,1.7560513670834632,1,7.0,0,1,0,3.0,1,6,3.075
43,1.38,1,10.980228154274826,1,5.0,1,3,0,8.0,1,6,6.550000000000001
19,2.5,1,3.401392411161848,1,2.0,0,1,1,8.0,0,6,3.75
19,2.62,1,5.939321023235791,1,25.0,0,1,1,5.0,1,7,3.4499999999999997
18,2.75,6,5.659998443646719,1,9.0,0,1,1,5.0,1,7,3.125
19,0.0,1,1.2928043372598144,1,7.0,1,1,1,5.0,1,6,10.0
38,0.0,1,7.166860960368733,0,15.0,1,12,0,5.0,1,5,10.0
37,0.0,1,0.6498530656344815,1,29.0,0,2,1,8.0,0,6,10.0
26,2.78,1,3.194829578810523,1,9.0,1,1,1,2.0,1,8,3.0500000000000007
21,2.14,1,4.908143813078365,1,1.0,1,1,1,4.0,1,5,4.6499999999999995
18,3.1,3,3.0787635361942782,1,30.0,0,1,1,3.0,1,9,2.25
18,2.37,1,5.567044887378931,1,30.0,1,1,0,6.0,1,4,4.074999999999999
18,2.81,1,2.817744441835446,1,2.0,0,1,0,5.0,1,8,2.9749999999999996
19,2.59,1,0.40757858113743606,1,17.0,1,1,0,5.0,1,5,3.5250000000000004
18,2.46,1,4.1385007110848875,1,19.0,0,1,1,6.0,1,7,3.85
18,2.46,2,10.879361530821441,1,18.0,0,1,1,10.0,1,4,3.85
19,2.57,1,4.485973845179009,1,1.0,0,1,0,9.0,0,8,3.575
19,0.0,1,1.2086942017637579,1,15.0,1,1,0,1.0,0,8,10.0
18,2.59,1,5.964977802075194,1,19.0,0,1,1,5.0,1,10,3.5250000000000004
18,2.78,1,2.5593661595071,1,10.0,1,1,0,8.0,0,6,3.0500000000000007
20,2.76,1,3.4461225231569568,1,20.0,1,1,1,6.0,1,8,3.1000000000000005
22,2.62,1,2.4260376492937494,1,10.0,0,16,0,8.0,0,7,3.4499999999999997
18,0.0,1,6.37870842376254,1,4.0,0,1,0,6.0,0,8,10.0
19,2.43,4,2.6305428467652843,1,17.0,0,1,1,4.0,1,5,3.925
20,2.26,1,11.339671597279652,1,18.0,0,1,1,6.0,0,8,4.3500000000000005
19,2.51,1,4.80254268977558,1,14.0,1,1,0,2.0,1,10,3.7250000000000005
20,2.92,2,4.4308448668339375,1,25.0,0,1,1,3.0,1,6,2.7
28,2.4,1,3.2380313422148097,1,11.0,0,1,0,6.0,0,10,4.0
19,2.67,2,6.074706195746872,1,28.0,0,1,0,6.0,0,9,3.325
22,2.62,1,4.42008272195731,1,18.0,0,14,0,8.0,0,8,3.4499999999999997
19,2.82,1,6.489635980192748,1,9.0,1,1,1,6.0,0,8,2.95
18,0.0,3,1.1199098014635118,1,21.0,1,1,1,7.0,0,8,10.0
18,2.98,1,8.222722678517274,1,23.0,0,1,1,3.0,0,9,2.55
22,2.55,1,2.558112419044569,1,2.0,1,1,1,2.0,0,7,3.6250000000000004
20,3.12,1,10.066521201835098,1,5.0,1,16,0,4.0,1,5,2.1999999999999997
24,2.5,1,5.093036110847717,0,25.0,1,1,0,6.0,1,7,3.75
22,2.31,1,3.0983025737599226,1,24.0,0,1,1,1.0,1,5,4.225
20,2.62,1,3.2127325878815087,0,17.0,1,1,0,2.0,0,4,3.4499999999999997
20,2.38,1,9.022536732245797,1,21.0,0,1,1,6.0,0,8,4.050000000000001
35,0.0,1,1.824222078751077,0,22.0,1,3,0,5.0,1,6,10.0
18,2.44,1,7.8654026024793495,1,26.0,0,1,0,5.0,0,7,3.9000000000000004
19,2.28,2,6.33439447783908,1,24.0,1,1,1,4.0,0,7,4.300000000000001
18,2.87,1,5.860032148581106,1,3.0,1,1,0,4.0,0,6,2.8249999999999997
18,2.17,2,4.319679624748273,1,16.0,1,1,1,8.0,1,5,4.575
31,2.62,1,13.082255453109555,1,24.0,1,12,0,6.0,0,7,3.4499999999999997
19,2.75,1,6.948603019877597,1,2.0,1,1,0,2.0,1,5,3.125
20,2.57,1,10.66422209996521,1,4.0,1,1,1,7.0,0,6,3.575
21,0.0,3,3.8188924837246763,1,1.0,0,1,0,7.0,1,7,10.0
18,2.79,3,6.477260697572539,1,1.0,0,1,1,5.0,0,6,3.025
18,1.1,5,2.909898352792962,1,8.0,1,1,1,3.0,1,9,7.25
33,2.81,1,9.04333133247757,0,23.0,1,1,0,6.0,1,9,2.9749999999999996
18,2.64,2,6.073132258268846,1,28.0,0,1,1,6.0,1,6,3.3999999999999995
18,0.0,1,7.30221062933764,1,7.0,0,1,1,8.0,0,5,10.0
21,2.25,1,4.5150589470795905,1,27.0,0,1,0,5.0,1,7,4.375
19,2.33,3,4.819687760955639,1,29.0,0,1,1,8.0,1,6,4.175
28,2.69,1,5.618169040220851,0,6.0,1,3,0,8.0,1,6,3.2750000000000004
29,0.0,1,8.30228117987611,1,12.0,0,1,0,9.0,1,7,10.0
36,2.67,1,6.1076987903947835,1,29.0,0,14,1,5.0,0,6,3.325
32,2.6,1,2.9258340816958626,0,16.0,0,12,0,7.0,0,6,3.5
25,2.66,1,4.164783599390729,1,21.0,1,1,1,6.0,1,7,3.3499999999999996
33,2.08,1,5.301705557896151,0,21.0,0,1,0,4.0,0,4,4.8
34,2.5,1,5.389590789272106,0,29.0,0,10,0,5.0,1,5,3.75
33,2.26,1,6.118814676883528,0,6.0,1,1,0,2.0,1,6,4.3500000000000005
29,2.58,1,7.405420163619474,0,21.0,1,1,0,6.0,1,7,3.55
18,1.39,1,9.909114739572354,1,21.0,1,1,0,5.0,0,7,6.525
18,2.43,1,9.847026145375233,1,8.0,1,1,0,5.0,0,7,3.925
38,2.82,1,12.237235939259365,1,2.0,1,3,0,5.0,0,8,2.95
19,3.09,4,14.936210232937778,1,26.0,1,1,1,8.0,1,9,2.2750000000000004
39,2.93,1,5.298168885379903,0,25.0,1,12,0,5.0,1,4,2.675
37,2.32,1,0.7338149636289157,0,15.0,1,3,0,6.0,0,6,4.2
32,0.0,2,5.53610756262526,1,5.0,1,1,1,7.0,1,4,10.0
18,0.0,1,5.759098424630037,1,26.0,1,1,0,8.0,0,6,10.0
20,2.5,1,6.0675961074424665,1,28.0,0,1,1,7.0,0,7,3.75
20,2.33,5,3.0791683409777737,1,17.0,1,1,1,4.0,0,7,4.175
23,2.71,1,7.218755537143528,1,1.0,0,1,1,5.0,1,8,3.225
19,2.3,2,9.376302885772985,1,10.0,0,1,1,5.0,0,7,4.25
18,2.79,1,1.090215404499384,1,29.0,0,1,0,2.0,1,7,3.025
19,2.42,1,5.990523810154825,1,16.0,0,1,1,8.0,1,6,3.95
20,2.5,4,8.620315890623681,1,14.0,0,1,1,6.0,0,7,3.75
19,2.76,6,5.294408693894647,1,9.0,0,1,1,3.0,0,9,3.1000000000000005
19,3.02,3,6.055915006235187,1,25.0,1,1,1,6.0,1,7,2.45
18,2.22,2,10.431074637762219,1,13.0,0,1,0,6.0,1,4,4.449999999999999
20,3.16,1,8.568870959692486,1,19.0,0,1,1,8.0,1,9,2.0999999999999996
20,2.94,3,3.0927210195620187,1,3.0,0,1,1,4.0,1,4,2.6500000000000004
24,2.43,1,2.8395557343827207,1,15.0,0,1,1,5.0,1,9,3.925
24,0.0,2,4.677903993516796,1,13.0,0,1,1,3.0,0,8,10.0
20,2.98,2,10.926785790495806,1,6.0,0,1,1,5.0,1,9,2.55
20,2.52,3,9.749035999505004,1,9.0,0,1,1,4.0,0,6,3.7
18,2.73,1,9.929608892336176,1,25.0,1,1,1,3.0,1,4,3.175
18,2.84,1,7.199921060775264,1,12.0,1,1,0,8.0,1,6,2.9000000000000004
21,2.54,1,2.774110072555065,1,16.0,0,1,1,7.0,1,7,3.65
